air_temp,dhi,dni,ghi,gti,period_end,period
27,0,0,0,0,2025-08-27T04:00:00+09:00,PT60M
27,0,0,0,0,2025-08-27T05:00:00+09:00,PT60M
27,21,49,28,24,2025-08-27T06:00:00+09:00,PT60M
28,85,330,178,166,2025-08-27T07:00:00+09:00,PT60M
29,129,519,372,377,2025-08-27T08:00:00+09:00,PT60M
31,153,637,560,590,2025-08-27T09:00:00+09:00,PT60M
32,148,744,724,780,2025-08-27T10:00:00+09:00,PT60M
33,155,778,828,901,2025-08-27T11:00:00+09:00,PT60M
34,169,774,868,947,2025-08-27T12:00:00+09:00,PT60M
34,177,754,846,921,2025-08-27T13:00:00+09:00,PT60M
34,183,706,762,823,2025-08-27T14:00:00+09:00,PT60M
34,177,636,625,664,2025-08-27T15:00:00+09:00,PT60M
33,221,263,373,378,2025-08-27T16:00:00+09:00,PT60M
32,167,9,171,166,2025-08-27T17:00:00+09:00,PT60M
31,34,0,34,33,2025-08-27T18:00:00+09:00,PT60M
30,1,0,1,1,2025-08-27T19:00:00+09:00,PT60M
29,0,0,0,0,2025-08-27T20:00:00+09:00,PT60M
29,0,0,0,0,2025-08-27T21:00:00+09:00,PT60M
28,0,0,0,0,2025-08-27T22:00:00+09:00,PT60M
28,0,0,0,0,2025-08-27T23:00:00+09:00,PT60M
28,0,0,0,0,2025-08-28T00:00:00+09:00,PT60M
28,0,0,0,0,2025-08-28T01:00:00+09:00,PT60M
28,0,0,0,0,2025-08-28T02:00:00+09:00,PT60M
27,0,0,0,0,2025-08-28T03:00:00+09:00,PT60M
27,0,0,0,0,2025-08-28T04:00:00+09:00,PT60M
27,0,0,0,0,2025-08-28T05:00:00+09:00,PT60M
27,11,0,11,11,2025-08-28T06:00:00+09:00,PT60M
27,85,0,85,83,2025-08-28T07:00:00+09:00,PT60M
28,165,0,165,161,2025-08-28T08:00:00+09:00,PT60M
29,251,0,251,244,2025-08-28T09:00:00+09:00,PT60M
30,343,19,357,349,2025-08-28T10:00:00+09:00,PT60M
31,331,23,351,346,2025-08-28T11:00:00+09:00,PT60M
32,369,398,727,769,2025-08-28T12:00:00+09:00,PT60M
32,322,476,743,792,2025-08-28T13:00:00+09:00,PT60M
33,377,117,477,480,2025-08-28T14:00:00+09:00,PT60M
33,362,95,429,428,2025-08-28T15:00:00+09:00,PT60M
32,225,2,226,220,2025-08-28T16:00:00+09:00,PT60M
31,164,95,196,190,2025-08-28T17:00:00+09:00,PT60M
30,49,3,50,48,2025-08-28T18:00:00+09:00,PT60M
29,0,0,0,0,2025-08-28T19:00:00+09:00,PT60M
28,0,0,0,0,2025-08-28T20:00:00+09:00,PT60M
28,0,0,0,0,2025-08-28T21:00:00+09:00,PT60M
27,0,0,0,0,2025-08-28T22:00:00+09:00,PT60M
27,0,0,0,0,2025-08-28T23:00:00+09:00,PT60M
26,0,0,0,0,2025-08-29T00:00:00+09:00,PT60M
26,0,0,0,0,2025-08-29T01:00:00+09:00,PT60M
26,0,0,0,0,2025-08-29T02:00:00+09:00,PT60M
26,0,0,0,0,2025-08-29T03:00:00+09:00,PT60M
26,0,0,0,0,2025-08-29T04:00:00+09:00,PT60M
25,0,0,0,0,2025-08-29T05:00:00+09:00,PT60M
25,15,0,15,14,2025-08-29T06:00:00+09:00,PT60M
26,111,2,112,109,2025-08-29T07:00:00+09:00,PT60M
27,188,253,313,315,2025-08-29T08:00:00+09:00,PT60M
28,189,533,527,555,2025-08-29T09:00:00+09:00,PT60M
29,276,458,623,657,2025-08-29T10:00:00+09:00,PT60M
30,462,72,522,519,2025-08-29T11:00:00+09:00,PT60M
31,455,3,457,446,2025-08-29T12:00:00+09:00,PT60M
32,347,410,706,746,2025-08-29T13:00:00+09:00,PT60M
32,213,636,730,789,2025-08-29T14:00:00+09:00,PT60M
32,195,581,599,637,2025-08-29T15:00:00+09:00,PT60M
32,144,555,443,461,2025-08-29T16:00:00+09:00,PT60M
31,116,347,242,238,2025-08-29T17:00:00+09:00,PT60M
30,47,83,64,60,2025-08-29T18:00:00+09:00,PT60M
29,0,0,0,0,2025-08-29T19:00:00+09:00,PT60M
28,0,0,0,0,2025-08-29T20:00:00+09:00,PT60M
28,0,0,0,0,2025-08-29T21:00:00+09:00,PT60M
28,0,0,0,0,2025-08-29T22:00:00+09:00,PT60M
28,0,0,0,0,2025-08-29T23:00:00+09:00,PT60M
27,0,0,0,0,2025-08-30T00:00:00+09:00,PT60M
27,0,0,0,0,2025-08-30T01:00:00+09:00,PT60M
27,0,0,0,0,2025-08-30T02:00:00+09:00,PT60M
27,0,0,0,0,2025-08-30T03:00:00+09:00,PT60M
27,0,0,0,0,2025-08-30T04:00:00+09:00,PT60M
27,0,0,0,0,2025-08-30T05:00:00+09:00,PT60M
27,19,32,23,20,2025-08-30T06:00:00+09:00,PT60M
27,89,259,160,153,2025-08-30T07:00:00+09:00,PT60M
29,141,454,352,359,2025-08-30T08:00:00+09:00,PT60M
30,167,591,542,574,2025-08-30T09:00:00+09:00,PT60M
32,146,740,714,775,2025-08-30T10:00:00+09:00,PT60M
33,152,777,817,896,2025-08-30T11:00:00+09:00,PT60M
34,162,778,858,943,2025-08-30T12:00:00+09:00,PT60M
35,169,760,837,918,2025-08-30T13:00:00+09:00,PT60M
35,171,719,754,820,2025-08-30T14:00:00+09:00,PT60M
36,162,660,619,664,2025-08-30T15:00:00+09:00,PT60M
35,143,553,442,461,2025-08-30T16:00:00+09:00,PT60M
34,127,297,231,227,2025-08-30T17:00:00+09:00,PT60M
33,45,121,68,63,2025-08-30T18:00:00+09:00,PT60M
32,0,0,0,0,2025-08-30T19:00:00+09:00,PT60M
31,0,0,0,0,2025-08-30T20:00:00+09:00,PT60M
30,0,0,0,0,2025-08-30T21:00:00+09:00,PT60M
30,0,0,0,0,2025-08-30T22:00:00+09:00,PT60M
29,0,0,0,0,2025-08-30T23:00:00+09:00,PT60M
29,0,0,0,0,2025-08-31T00:00:00+09:00,PT60M
